,antecedents,consequents,antecedent support,consequent support,support,confidence,lift,representativity,leverage,conviction,zhangs_metric,jaccard,certainty,kulczynski
457,"frozenset({'fbs_False', 'cp_asymptomatic', 'exang_True'})",frozenset({'sex_Male'}),0.42147117296222664,0.9025844930417495,0.3836978131212724,0.9103773584905661,1.008633945640429,1.0,0.003284468141449559,1.08695197237627,0.014796218150740018,0.4080338266384778,0.07999614940315848,0.6677437453245783
527,"frozenset({'age_40-60', 'cp_asymptomatic', 'exang_True'})",frozenset({'sex_Male'}),0.33001988071570576,0.9025844930417495,0.30019880715705766,0.9096385542168675,1.007815402579481,1.0,0.0023279804275737614,1.0780649436713057,0.011574665435180102,0.32196162046908317,0.07241209736906819,0.6211188365797994
9,frozenset({'exang_True'}),frozenset({'sex_Male'}),0.5904572564612326,0.9025844930417495,0.536779324055666,0.9090909090909091,1.0072086503804565,1.0,0.0038417605697821378,1.0715705765407553,0.017475728155339966,0.5613305613305613,0.06679035250463812,0.7519022827392872
681,"frozenset({'oldpeak_Mild', 'fbs_False', 'age_40-60'})",frozenset({'sex_Male'}),0.4115308151093439,0.9025844930417495,0.37375745526838966,0.9082125603864735,1.0062355019259828,1.0,0.0023161231418645234,1.061316312650414,0.010530477285796458,0.3974630021141649,0.05777383417135029,0.6611547383430165
709,"frozenset({'oldpeak_Mild', 'thalch_Normal', 'exang_True'})",frozenset({'sex_Male'}),0.34393638170974156,0.9025844930417495,0.3121272365805169,0.907514450867052,1.005462045784421,1.0,0.0016955918564161565,1.053305168986083,0.008280254777069975,0.33404255319148934,0.05060752624749277,0.6266647144203101
106,"frozenset({'cp_asymptomatic', 'exang_True'})",frozenset({'sex_Male'}),0.510934393638171,0.9025844930417495,0.46322067594433397,0.9066147859922179,1.0044652805156071,1.0,0.0020592152848317724,1.0431577203445992,0.009089640252625736,0.4874476987447699,0.041372190899706396,0.7099153225115274
208,"frozenset({'age_40-60', 'exang_True'})",frozenset({'sex_Male'}),0.3797216699801193,0.9025844930417495,0.34393638170974156,0.9057591623036649,1.003517309776968,1.0,0.0012054907137690751,1.033686768279214,0.005650659552393656,0.3665254237288136,0.03258895181109127,0.6434082155130659
838,"frozenset({'oldpeak_Mild', 'fbs_False', 'cp_asymptomatic', 'thalch_Normal'})",frozenset({'sex_Male'}),0.3320079522862823,0.9025844930417495,0.30019880715705766,0.904191616766467,1.0017805798095438,1.0,0.000533577856914158,1.0167743538767389,0.002660832544938391,0.3212765957446808,0.01649761701087552,0.6183953678545991
130,"frozenset({'oldpeak_Mild', 'cp_asymptomatic'})",frozenset({'sex_Male'}),0.6083499005964215,0.9025844930417495,0.5487077534791253,0.9019607843137255,0.9993089746911981,1.0,-0.00037943314269450745,0.9936381709741554,-0.0017625027539104547,0.5702479338842975,-0.006402561024409375,0.7549451498661139
1,frozenset({'cp_asymptomatic'}),frozenset({'sex_Male'}),0.7693836978131213,0.9025844930417495,0.6938369781312127,0.9018087855297157,0.9991405707520858,1.0,-0.0005968167140300018,0.992100031390603,-0.0037160083671715694,0.709349593495935,-0.007962875072510422,0.835265626245034
695,"frozenset({'oldpeak_Mild', 'fbs_False', 'thalch_Normal'})",frozenset({'sex_Male'}),0.4194831013916501,0.9025844930417495,0.37773359840954274,0.9004739336492891,0.9976616489550494,1.0,-0.0008853439996205914,0.9787939032471835,-0.00402125520608944,0.4,-0.021665538253216033,0.6594880681462304
100,"frozenset({'restecg_normal', 'cp_asymptomatic'})",frozenset({'sex_Male'}),0.43737574552683894,0.9025844930417495,0.39363817097415504,0.9,0.9971365638766521,1.0,-0.0011303945709441043,0.9741550695825054,-0.005078124999999945,0.41596638655462176,-0.026530612244897493,0.6680616740088106
226,"frozenset({'oldpeak_Mild', 'exang_True'})",frozenset({'sex_Male'}),0.4552683896620278,0.9025844930417495,0.4095427435387674,0.8995633187772927,0.9966527518611855,1.0,-0.0013754451422676173,0.9699196127582344,-0.00612762360895879,0.4318658280922432,-0.03101327867391373,0.6766539060846816
3,frozenset({'fbs_False'}),frozenset({'sex_Male'}),0.7912524850894632,0.9025844930417495,0.7117296222664016,0.8994974874371859,0.9965798153764417,1.0,-0.0024426008560960444,0.9692842942345927,-0.016174623115577998,0.7246963562753037,-0.03168905753256043,0.844021871471897
94,"frozenset({'fbs_False', 'cp_asymptomatic'})",frozenset({'sex_Male'}),0.610337972166998,0.9025844930417495,0.5487077534791253,0.8990228013029316,0.9960538965977414,1.0,-0.0021738357133540553,0.9647277624575128,-0.010064780587783118,0.5690721649484536,-0.036561856012763634,0.7534761583607169
